year, M, D, H, min, temp, vaporP, W peed,  un,  pre, cloud
2016, 12, 12, 5,  20, -5.3, 3.5,   2.3,    0.00, 0.07, 10
2016, 12, 12, 5,  30, -5.7, 3.5,   2.7,    0.00, 0.07, 10
2016, 12, 12, 5,  40, -5.6, 3.5,   1.9,    0.00, 0.07, 10
2016, 12, 12, 5,  50, -5.5, 3.5,   2.4,    0.00, 0.07, 10
2016, 12, 12, 6,  00, -5.6, 3.5,   1.4,    0.00, 0.07, 10
2016, 12, 12, 6,  10, -5.5, 3.5,   1.7,    0.00, 0.07, 10
2016, 12, 12, 6,  20, -5.4, 3.5,   2.5,    0.00, 0.07, 10
2016, 12, 12, 6,  30, -5.2, 3.5,   2.8,    0.00, 0.07, 10
2016, 12, 12, 6,  40, -5.2, 3.5,   2.3,    0.00, 0.07, 10
2016, 12, 12, 6,  50, -5.1, 3.5,   1.6,    0.00, 0.07, 10
2016, 12, 12, 7,  00, -5.0, 3.7,   1.1,    0.00, 0.07, 10
2016, 12, 12, 7,  10, -5.1, 3.7,   1.8,    0.00, 0.07, 10
2016, 12, 12, 7,  20, -5.1, 3.7,   1.9,    0.00, 0.07, 10
2016, 12, 12, 7,  30, -5.1, 3.7,   1.1,    0.00, 0.07, 10
2016, 12, 12, 7,  40, -5.1, 3.7,   0.8,    0.00, 0.07, 10
2016, 12, 12, 7,  50, -5.0, 3.7,   0.9,    0.00, 0.07, 10
2016, 12, 12, 8,  00, -4.7, 3.8,   1.3,    0.05, 0.07, 9.5
2016, 12, 12, 8,  10, -4.7, 3.8,   1.0,    0.05, 0.07, 9.5
2016, 12, 12, 8,  20, -4.7, 3.8,   1.4,    0.05, 0.07, 9.5
2016, 12, 12, 8,  30, -4.5, 3.8,   2.1,    0.05, 0.07, 9.5
2016, 12, 12, 8,  40, -4.2, 3.8,   1.7,    0.05, 0.07, 9.5
2016, 12, 12, 8,  50, -4.1, 3.8,   0.6,    0.05, 0.07, 9.5
2016, 12, 12, 9,  00, -3.9, 3.9,   0.6,    0.30, 0.07, 9.5
2016, 12, 12, 9,  10, -3.8, 3.9,   1.4,    0.30, 0.07, 9.5
2016, 12, 12, 9,  20, -3.8, 3.9,   1.5,    0.30, 0.07, 9.5
2016, 12, 12, 9,  30, -3.6, 3.9,   1.4,    0.30, 0.07, 9.5
2016, 12, 12, 9,  40, -3.8, 3.9,   1.0,    0.30, 0.07, 9.5
2016, 12, 12, 9,  50, -3.7, 3.9,   1.0,    0.30, 0.07, 9.5
2016, 12, 12, 10, 00, -3.5, 3.8,   0.7,    0.67, 0.07, 7
2016, 12, 12, 10, 10, -3.3, 3.8,   0.4,    0.67, 0.00, 7
2016, 12, 12, 10, 20, -2.8, 3.8,   1.3,    0.67, 0.00, 7
2016, 12, 12, 10, 30, -3.0, 3.8,   1.2,    0.67, 0.00, 7
2016, 12, 12, 10, 40, -2.5, 3.8,   0.8,    0.67, 0.00, 7
2016, 12, 12, 10, 50, -2.8, 3.8,   1.1,    0.67, 0.00, 7
2016, 12, 12, 11, 00, -2.6, 3.7,   0.7,    1.36, 0.00, 4.5
2016, 12, 12, 11, 10, -2.5, 3.7,   0.7,    1.36, 0.00, 4.5
2016, 12, 12, 11, 20, -2.3, 3.7,   1.0,    1.36, 0.00, 4.5
2016, 12, 12, 11, 30, -2.5, 3.7,   0.8,    1.36, 0.00, 4.5
2016, 12, 12, 11, 40, -2.3, 3.7,   1.0,    1.36, 0.00, 4.5
2016, 12, 12, 11, 50, -2.1, 3.7,   0.7,    1.36, 0.00, 4.5
2016, 12, 12, 12, 00, -1.7, 3.3,   1.6,    1.49, 0.00, 2
2016, 12, 12, 12, 10, -1.8, 3.3,   1.3,    1.49, 0.00, 2
2016, 12, 12, 12, 20, -1.7, 3.3,   1.7,    1.49, 0.00, 2
2016, 12, 12, 12, 30, -1.5, 3.3,   0.9,    1.49, 0.00, 2
2016, 12, 12, 12, 40, -1.0, 3.3,   1.8,    1.49, 0.00, 2
2016, 12, 12, 12, 50, -1.1, 3.3,   1.8,    1.49, 0.00, 2
2016, 12, 12, 13, 00, -1.0, 2.8,   1.5,    1.14, 0.00, 3
2016, 12, 12, 13, 10, -0.8, 2.8,   1.6,    1.14, 0.00, 3
2016, 12, 12, 13, 20, -0.6, 2.8,   2.6,    1.14, 0.00, 3
2016, 12, 12, 13, 30, -0.9, 2.8,   2.7,    1.14, 0.00, 3
2016, 12, 12, 13, 40, -1.0, 2.8,   1.4,    1.14, 0.00, 3
2016, 12, 12, 13, 50, -0.6, 2.8,   2.0,    1.14, 0.00, 3
2016, 12, 12, 14, 00, -0.7, 2.8,   2.9,    1.02, 0.00, 4
2016, 12, 12, 14, 10, -1.0, 2.8,   3.7,    1.02, 0.00, 4
2016, 12, 12, 14, 20, -1.1, 2.8,   2.6,    1.02, 0.00, 4
2016, 12, 12, 14, 30, -1.3, 2.8,   2.8,    1.02, 0.00, 4
2016, 12, 12, 14, 40, -1.3, 2.8,   2.3,    1.02, 0.00, 4
2016, 12, 12, 14, 50, -1.2, 2.8,   2.7,    1.02, 0.00, 4
2016, 12, 12, 15, 00, -1.0, 2.7,   3.1,    0.39, 0.00, 5
2016, 12, 12, 15, 10, -1.2, 2.7,   3.6,    0.39, 0.00, 5
2016, 12, 12, 15, 20, -1.2, 2.7,   3.3,    0.39, 0.00, 5
2016, 12, 12, 15, 30, -1.7, 2.7,   2.7,    0.39, 0.00, 5
2016, 12, 12, 15, 40, -1.7, 2.7,   2.1,    0.39, 0.00, 5
2016, 12, 12, 15, 50, -2.0, 2.7,   1.3,    0.39, 0.00, 5
2016, 12, 12, 16, 00, -2.2, 2.8,   1.1,    0.18, 0.00, 3
2016, 12, 12, 16, 10, -2.1, 2.8,   0.7,    0.18, 0.00, 3
2016, 12, 12, 16, 20, -2.7, 2.8,   0.7,    0.18, 0.00, 3
2016, 12, 12, 16, 30, -3.0, 2.8,   0.9,    0.18, 0.00, 3
2016, 12, 12, 16, 40, -2.7, 2.8,   1.7,    0.18, 0.00, 3
2016, 12, 12, 16, 50, -2.7, 2.8,   1.8,    0.18, 0.00, 3
2016, 12, 12, 17, 00, -3.3, 2.7,   1.7,    0.00, 0.00, 2
2016, 12, 12, 17, 10, -3.4, 2.7,   2.0,    0.00, 0.00, 2
2016, 12, 12, 17, 20, -3.3, 2.7,   1.8,    0.00, 0.00, 2
2016, 12, 12, 17, 30, -4.1, 2.7,   1.2,    0.00, 0.00, 2
2016, 12, 12, 17, 40, -3.5, 2.7,   1.3,    0.00, 0.00, 2
2016, 12, 12, 17, 50, -4.4, 2.7,   0.8,    0.00, 0.00, 2
2016, 12, 12, 18, 00, -4.4, 2.8,   0.3,    0.00, 0.00, 0
2016, 12, 12, 18, 10, -4.8, 2.8,   0.7,    0.00, 0.00, 0
2016, 12, 12, 18, 20, -4.8, 2.8,   0.9,    0.00, 0.00, 0
2016, 12, 12, 18, 30, -4.7, 2.8,   0.9,    0.00, 0.00, 0
2016, 12, 12, 18, 40, -4.8, 2.8,   0.8,    0.00, 0.00, 0
2016, 12, 12, 18, 50, -4.6, 2.8,   1.2,    0.00, 0.00, 0
2016, 12, 12, 19, 00, -5.2, 2.9,   0.6,    0.00, 0.00, 0
2016, 12, 12, 19, 10, -4.1, 2.9,   1.1,    0.00, 0.00, 0
2016, 12, 12, 19, 20, -4.5, 2.9,   1.4,    0.00, 0.00, 0
2016, 12, 12, 19, 30, -4.7, 2.9,   1.5,    0.00, 0.00, 0
2016, 12, 12, 19, 40, -5.0, 2.9,   1.2,    0.00, 0.00, 0
2016, 12, 12, 19, 50, -5.1, 2.9,   1.0,    0.00, 0.00, 0
2016, 12, 12, 20, 00, -5.2, 3.1,   1.1,    0.00, 0.00, 1
2016, 12, 12, 20, 10, -5.7, 3.1,   0.9,    0.00, 0.00, 1
2016, 12, 12, 20, 20, -5.8, 3.1,   0.9,    0.00, 0.00, 1
2016, 12, 12, 20, 30, -5.6, 3.1,   1.0,    0.00, 0.00, 1
2016, 12, 12, 20, 40, -5.8, 3.1,   1.5,    0.00, 0.00, 1
2016, 12, 12, 20, 50, -5.9, 3.1,   1.1,    0.00, 0.00, 1
2016, 12, 12, 21, 00, -6.1, 2.9,   1.0,    0.00, 0.00, 1
2016, 12, 12, 21, 10, -6.5, 2.9,   1.6,    0.00, 0.00, 1
2016, 12, 12, 21, 20, -6.4, 2.9,   1.7,    0.00, 0.00, 1
2016, 12, 12, 21, 30, -6.5, 2.9,   2.2,    0.00, 0.00, 1
2016, 12, 12, 21, 40, -6.3, 2.9,   2.3,    0.00, 0.00, 1
2016, 12, 12, 21, 50, -6.0, 2.9,   2.0,    0.00, 0.00, 1
2016, 12, 12, 22, 00, -6.3, 2.7,   1.2,    0.00, 0.00, 2.5
2016, 12, 12, 22, 10, -6.7, 2.7,   1.7,    0.00, 0.00, 2.5
2016, 12, 12, 22, 20, -6.1, 2.7,   2.2,    0.00, 0.00, 2.5
2016, 12, 12, 22, 30, -6.2, 2.7,   1.7,    0.00, 0.00, 2.5
2016, 12, 12, 22, 40, -6.2, 2.7,   2.2,    0.00, 0.00, 2.5
2016, 12, 12, 22, 50, -6.1, 2.7,   2.5,    0.00, 0.00, 2.5
2016, 12, 12, 23, 00, -6.0, 2.7,   2.2,    0.00, 0.00, 4
2016, 12, 12, 23, 10, -5.7, 2.7,   2.4,    0.00, 0.00, 4
2016, 12, 12, 23, 20, -5.6, 2.7,   2.8,    0.00, 0.00, 4
2016, 12, 12, 23, 30, -5.5, 2.7,   3.6,    0.00, 0.00, 4
2016, 12, 12, 23, 40, -5.2, 2.7,   3.5,    0.00, 0.00, 4
2016, 12, 12, 23, 50, -5.3, 2.7,   3.1,    0.00, 0.00, 4
2016, 12, 13, 0,  00, -5.4, 2.8,   2.8,    0.00, 0.00, 5.5
2016, 12, 13, 0,  10, -5.6, 2.8,   2.5,    0.00, 0.00, 5.5
2016, 12, 13, 0,  20, -5.2, 2.8,   3.5,    0.00, 0.00, 5.5
2016, 12, 13, 0,  30, -4.9, 2.8,   3.7,    0.00, 0.00, 5.5
2016, 12, 13, 0,  40, -4.9, 2.8,   3.5,    0.00, 0.00, 5.5
2016, 12, 13, 0,  50, -5.2, 2.8,   3.6,    0.00, 0.00, 5.5
2016, 12, 13, 1,  00, -5.2, 2.8,   3.8,    0.00, 0.00, 7
2016, 12, 13, 1,  10, -4.8, 2.8,   3.8,    0.00, 0.00, 7
2016, 12, 13, 1,  20, -4.6, 2.8,   4.3,    0.00, 0.00, 7
2016, 12, 13, 1,  30, -4.0, 2.8,   5.3,    0.00, 0.00, 7
2016, 12, 13, 1,  40, -4.1, 2.8,   5.9,    0.00, 0.00, 7
2016, 12, 13, 1,  50, -4.0, 2.8,   5.6,    0.00, 0.00, 7
2016, 12, 13, 2,  00, -4.1, 2.9,   6.0,    0.00, 0.00, 8
2016, 12, 13, 2,  10, -4.0, 2.9,   4.9,    0.00, 0.00, 8
2016, 12, 13, 2,  20, -3.9, 2.9,   5.1,    0.00, 0.00, 8
2016, 12, 13, 2,  30, -3.6, 2.9,   5.0,    0.00, 0.00, 8
2016, 12, 13, 2,  40, -3.5, 2.9,   4.4,    0.00, 0.00, 8
2016, 12, 13, 2,  50, -3.7, 2.9,   3.2,    0.00, 0.00, 8
2016, 12, 13, 3,  00, -4.0, 3.0,   4.1,    0.00, 0.00, 9.5
2016, 12, 13, 3,  10, -3.8, 3.0,   3.5,    0.00, 0.00, 9.5
2016, 12, 13, 3,  20, -3.9, 3.0,   4.1,    0.00, 0.00, 9.5
2016, 12, 13, 3,  30, -3.6, 3.0,   4.0,    0.00, 0.00, 9.5
2016, 12, 13, 3,  40, -3.3, 3.0,   5.3,    0.00, 0.00, 9.5
2016, 12, 13, 3,  50, -3.1, 3.0,   6.1,    0.00, 0.00, 9.5
2016, 12, 13, 4,  00, -3.4, 3.4,   5.2,    0.00, 0.00, 9.5
2016, 12, 13, 4,  10, -3.5, 3.4,   3.6,    0.00, 0.00, 9.5
2016, 12, 13, 4,  20, -3.4, 3.4,   3.2,    0.00, 0.00, 9.5
2016, 12, 13, 4,  30, -3.6, 3.4,   3.2,    0.00, 0.00, 9.5
2016, 12, 13, 4,  40, -3.5, 3.4,   4.0,    0.00, 0.00, 9.5
2016, 12, 13, 4,  50, -3.6, 3.4,   4.5,    0.00, 0.00, 9.5
2016, 12, 13, 5,  00, -3.4, 3.7,   4.6,    0.00, 0.00, 10
2016, 12, 13, 5,  10, -3.3, 3.7,   4.4,    0.00, 0.00, 10
2016, 12, 13, 5,  20, -3.1, 3.7,   4.9,    0.00, 0.00, 10
2016, 12, 13, 5,  30, -2.7, 3.7,   5.4,    0.00, 0.00, 10
2016, 12, 13, 5,  40, -2.6, 3.7,   4.7,    0.00, 0.00, 10
2016, 12, 13, 5,  50, -2.6, 3.7,   3.9,    0.00, 0.00, 10
2016, 12, 13, 6,  00, -2.6, 4.2,   3.6,    0.00, 0.08, 10
2016, 12, 13, 6,  10, -2.7, 4.2,   4.4,    0.00, 0.08, 10
2016, 12, 13, 6,  20, -2.7, 4.2,   4.6,    0.00, 0.08, 10
2016, 12, 13, 6,  30, -2.5, 4.2,   5.2,    0.00, 0.08, 10
2016, 12, 13, 6,  40, -2.4, 4.2,   5.7,    0.00, 0.08, 10
2016, 12, 13, 6,  50, -2.3, 4.2,   5.3,    0.00, 0.08, 10
2016, 12, 13, 7,  00, -2.2, 4.6,   5.5,    0.00, 0.08, 10
2016, 12, 13, 7,  10, -2.0, 4.6,   5.2,    0.00, 0.08, 10
2016, 12, 13, 7,  20, -1.6, 4.6,   6.5,    0.00, 0.08, 10
2016, 12, 13, 7,  30, -1.4, 4.6,   6.3,    0.00, 0.08, 10
2016, 12, 13, 7,  40, -1.2, 4.6,   5.9,    0.00, 0.08, 10
2016, 12, 13, 7,  50, -1.0, 4.6,   5.7,    0.00, 0.08, 10
2016, 12, 13, 8,  00, -0.9, 5.1,   5.4,    0.07, 0.08, 9.5
2016, 12, 13, 8,  10, -0.4, 5.1,   6.3,    0.07, 0.08, 9.5
2016, 12, 13, 8,  20, -0.1, 5.1,   5.2,    0.07, 0.08, 9.5
2016, 12, 13, 8,  30,  0.4, 5.1,   5.9,    0.07, 0.08, 9.5
2016, 12, 13, 8,  40,  0.8, 5.1,   7.0,    0.07, 0.08, 9.5
2016, 12, 13, 8,  50,  0.7, 5.1,   5.5,    0.07, 0.08, 9.5
2016, 12, 13, 9,  00,  0.7, 5.5,   4.8,    0.24, 0.08, 9.5
2016, 12, 13, 9,  10,  0.8, 5.5,   3.7,    0.24, 0.00, 9.5
2016, 12, 13, 9,  20,  0.8, 5.5,   3.6,    0.24, 0.00, 9.5
2016, 12, 13, 9,  30,  1.1, 5.5,   3.9,    0.24, 0.00, 9.5
2016, 12, 13, 9,  40,  1.5, 5.5,   3.3,    0.24, 0.00, 9.5
2016, 12, 13, 9,  50,  1.7, 5.5,   4.6,    0.24, 0.00, 9.5
2016, 12, 13, 10, 00,  1.9, 6.0,   5.5,    0.69, 0.00, 8
2016, 12, 13, 10, 10,  2.0, 6.0,   5.3,    0.69, 0.00, 8
2016, 12, 13, 10, 20,  2.4, 6.0,   5.0,    0.69, 0.00, 8
2016, 12, 13, 10, 30,  2.6, 6.0,   3.3,    0.69, 0.00, 8
2016, 12, 13, 10, 40,  2.9, 6.0,   4.7,    0.69, 0.00, 8
2016, 12, 13, 10, 50,  3.7, 6.0,   3.1,    0.69, 0.00, 8
2016, 12, 13, 11, 00,  3.5, 6.3,   2.8,    0.47, 0.00, 6.5
2016, 12, 13, 11, 10,  4.2, 6.3,   3.5,    0.47, 0.00, 6.5
2016, 12, 13, 11, 20,  4.6, 6.3,   2.9,    0.47, 0.00, 6.5
2016, 12, 13, 11, 30,  5.0, 6.3,   2.7,    0.47, 0.00, 6.5
2016, 12, 13, 11, 40,  6.0, 6.3,   3.6,    0.47, 0.00, 6.5
2016, 12, 13, 11, 50,  6.2, 6.3,   3.2,    0.47, 0.00, 6.5
2016, 12, 13, 12, 00,  6.7, 4.9,   2.7,    1.35, 0.00, 5
2016, 12, 13, 12, 10,  6.6, 4.9,   5.4,    1.35, 0.00, 5
2016, 12, 13, 12, 20,  6.4, 4.9,   7.1,    1.35, 0.00, 5
2016, 12, 13, 12, 30,  6.4, 4.9,   7.0,    1.35, 0.00, 5
2016, 12, 13, 12, 40,  6.1, 4.9,   4.3,    1.35, 0.00, 5
2016, 12, 13, 12, 50,  5.8, 4.9,   5.2,    1.35, 0.00, 5
2016, 12, 13, 13, 00,  5.6, 4.9,   2.8,    1.29, 0.00, 7
2016, 12, 13, 13, 10,  5.6, 4.9,   3.8,    1.29, 0.00, 7
2016, 12, 13, 13, 20,  5.5, 4.9,   4.6,    1.29, 0.00, 7
2016, 12, 13, 13, 30,  5.3, 4.9,   2.7,    1.29, 0.00, 7
2016, 12, 13, 13, 40,  4.7, 4.9,   1.6,    1.29, 0.00, 7
2016, 12, 13, 13, 50,  4.2, 4.9,   0.8,    1.29, 0.00, 7
2016, 12, 13, 14, 00,  4.0, 5.7,   0.5,    0.54, 0.00, 9
2016, 12, 13, 14, 10,  3.9, 5.7,   3.0,    0.54, 0.00, 9
2016, 12, 13, 14, 20,  3.7, 5.7,   2.8,    0.54, 0.00, 9
2016, 12, 13, 14, 30,  3.4, 5.7,   2.7,    0.54, 0.00, 9
2016, 12, 13, 14, 40,  3.5, 5.7,   3.4,    0.54, 0.00, 9
2016, 12, 13, 14, 50,  3.4, 5.7,   3.8,    0.54, 0.00, 9
2016, 12, 13, 15, 00,  3.1, 5.5,   3.1,    0.24, 0.00, 10
2016, 12, 13, 15, 10,  2.6, 5.5,   3.5,    0.24, 0.00, 10
2016, 12, 13, 15, 20,  2.3, 5.5,   1.7,    0.24, 0.00, 10
2016, 12, 13, 15, 30,  2.3, 5.5,   1.0,    0.24, 0.00, 10
2016, 12, 13, 15, 40,  2.2, 5.5,   1.3,    0.24, 0.00, 10
2016, 12, 13, 15, 50,  1.9, 5.5,   1.0,    0.24, 0.00, 10
2016, 12, 13, 16, 00,  2.1, 6.2,   1.4,    0.08, 0.00, 9
2016, 12, 13, 16, 10,  2.1, 6.2,   1.7,    0.08, 0.00, 9
2016, 12, 13, 16, 20,  2.1, 6.2,   1.4,    0.08, 0.00, 9
2016, 12, 13, 16, 30,  1.8, 6.2,   1.9,    0.08, 0.00, 9
2016, 12, 13, 16, 40,  1.7, 6.2,   2.1,    0.08, 0.00, 9
2016, 12, 13, 16, 50,  2.2, 6.2,   2.0,    0.08, 0.00, 9
2016, 12, 13, 17, 00,  2.3, 6.1,   2.4,    0.00, 0.00, 7
2016, 12, 13, 17, 10,  1.9, 6.1,   2.0,    0.00, 0.00, 7
2016, 12, 13, 17, 20,  2.0, 6.1,   0.9,    0.00, 0.00, 7
2016, 12, 13, 17, 30,  1.8, 6.1,   0.9,    0.00, 0.00, 7
2016, 12, 13, 17, 40,  1.9, 6.1,   1.2,    0.00, 0.00, 7
2016, 12, 13, 17, 50,  2.0, 6.1,   3.0,    0.00, 0.00, 7
2016, 12, 13, 18, 00,  1.7, 4.4,   2.4,    0.00, 0.00, 6
2016, 12, 13, 18, 10,  1.9, 4.4,   2.6,    0.00, 0.00, 6
2016, 12, 13, 18, 20,  2.0, 4.4,   3.0,    0.00, 0.00, 6
2016, 12, 13, 18, 30,  2.0, 4.4,   2.7,    0.00, 0.00, 6
2016, 12, 13, 18, 40,  1.5, 4.4,   3.4,    0.00, 0.00, 6
2016, 12, 13, 18, 50,  1.3, 4.4,   2.4,    0.00, 0.00, 6
2016, 12, 13, 19, 00,  1.0, 4.3,   0.7,    0.00, 0.00, 6
2016, 12, 13, 19, 10,  0.9, 4.3,   1.5,    0.00, 0.00, 6
2016, 12, 13, 19, 20,  0.6, 4.3,   2.1,    0.00, 0.00, 6
2016, 12, 13, 19, 30,  1.1, 4.3,   2.5,    0.00, 0.00, 6
2016, 12, 13, 19, 40,  1.7, 4.3,   3.7,    0.00, 0.00, 6
2016, 12, 13, 19, 50,  1.8, 4.3,   3.3,    0.00, 0.00, 6
2016, 12, 13, 20, 00,  1.3, 4.2,   2.3,    0.00, 0.00, 5
2016, 12, 13, 20, 10,  0.8, 4.2,   2.3,    0.00, 0.00, 5
2016, 12, 13, 20, 20,  0.5, 4.2,   2.1,    0.00, 0.00, 5
2016, 12, 13, 20, 30,  0.7, 4.2,   1.1,    0.00, 0.00, 5
2016, 12, 13, 20, 40,  1.1, 4.2,   0.8,    0.00, 0.00, 5
2016, 12, 13, 20, 50,  0.6, 4.2,   1.6,    0.00, 0.00, 5
2016, 12, 13, 21, 00,  0.3, 4.2,   2.3,    0.00, 0.00, 5
2016, 12, 13, 21, 10,  0.1, 4.2,   1.5,    0.00, 0.00, 5
2016, 12, 13, 21, 20,  0.1, 4.2,   1.0,    0.00, 0.00, 5
2016, 12, 13, 21, 30,  0.1, 4.2,   0.9,    0.00, 0.00, 5
2016, 12, 13, 21, 40, -0.3, 4.2,   1.3,    0.00, 0.00, 5
2016, 12, 13, 21, 50, -0.2, 4.2,   1.5,    0.00, 0.00, 5
2016, 12, 13, 22, 00, -0.6, 4.5,   1.0,    0.00, 0.00, 6
2016, 12, 13, 22, 10, -1.0, 4.5,   1.8,    0.00, 0.00, 6
2016, 12, 13, 22, 20, -0.6, 4.5,   2.4,    0.00, 0.00, 6
2016, 12, 13, 22, 30, -1.1, 4.5,   2.7,    0.00, 0.00, 6
2016, 12, 13, 22, 40, -1.1, 4.5,   1.2,    0.00, 0.00, 6
2016, 12, 13, 22, 50, -0.8, 4.5,   1.0,    0.00, 0.00, 6
2016, 12, 13, 23, 00, -1.0, 4.3,   1.9,    0.00, 0.00, 7
2016, 12, 13, 23, 10, -1.2, 4.3,   1.5,    0.00, 0.00, 7
2016, 12, 13, 23, 20, -1.6, 4.3,   0.6,    0.00, 0.00, 7
2016, 12, 13, 23, 30, -1.7, 4.3,   0.4,    0.00, 0.00, 7
2016, 12, 13, 23, 40, -1.9, 4.3,   0.5,    0.00, 0.00, 7
2016, 12, 13, 23, 50, -1.8, 4.3,   0.9,    0.00, 0.00, 7
2016, 12, 14, 0,  00, -2.0, 4.1,   0.6,    0.00, 0.00, 8
blank
2016, 12, 22, 0,  10,  2.5, 5.0,   2.3,    0.00, 0.00, 10
2016, 12, 22, 0,  20,  2.6, 5.0,   2.2,    0.00, 0.00, 10
2016, 12, 22, 0,  30,  2.6, 5.0,   3.0,    0.00, 0.00, 10
2016, 12, 22, 0,  40,  2.5, 5.0,   2.3,    0.00, 0.00, 10
2016, 12, 22, 0,  50,  2.2, 5.0,   1.9,    0.00, 0.00, 10
2016, 12, 22, 1,  00,  2.1, 5.0,   1.8,    0.00, 0.00, 10
2016, 12, 22, 1,  10,  2.1, 5.0,   1.8,    0.00, 0.00, 10
2016, 12, 22, 1,  20,  2.1, 5.0,   1.4,    0.00, 0.00, 10
2016, 12, 22, 1,  30,  1.6, 5.0,   0.8,    0.00, 0.00, 10
2016, 12, 22, 1,  40,  1.4, 5.0,   1.1,    0.00, 0.00, 10
2016, 12, 22, 1,  50,  2.2, 5.0,   0.8,    0.00, 0.00, 10
2016, 12, 22, 2,  00,  1.9, 5.0,   0.7,    0.00, 0.00, 10
2016, 12, 22, 2,  10,  1.9, 5.0,   1.0,    0.00, 0.00, 10
2016, 12, 22, 2,  20,  1.7, 5.0,   0.8,    0.00, 0.00, 10
2016, 12, 22, 2,  30,  1.7, 5.0,   0.9,    0.00, 0.00, 10
2016, 12, 22, 2,  40,  1.6, 5.0,   0.5,    0.00, 0.00, 10
2016, 12, 22, 2,  50,  1.5, 5.0,   0.6,    0.00, 0.00, 10
2016, 12, 22, 3,  00,  1.6, 5.1,   0.6,    0.00, 0.00, 10
2016, 12, 22, 3,  10,  1.8, 5.1,   0.4,    0.00, 0.00, 10
2016, 12, 22, 3,  20,  1.7, 5.1,   0.6,    0.00, 0.00, 10
2016, 12, 22, 3,  30,  1.8, 5.1,   0.2,    0.00, 0.00, 10
2016, 12, 22, 3,  40,  1.8, 5.1,   1.2,    0.00, 0.00, 10
2016, 12, 22, 3,  50,  1.7, 5.1,   1.4,    0.00, 0.00, 10
2016, 12, 22, 4,  00,  1.6, 5.1,   1.0,    0.00, 0.00, 10
2016, 12, 22, 4,  10,  1.2, 5.1,   1.1,    0.00, 0.00, 10
2016, 12, 22, 4,  20,  1.2, 5.1,   1.2,    0.00, 0.00, 10
2016, 12, 22, 4,  30,  1.0, 5.1,   1.1,    0.00, 0.00, 10
2016, 12, 22, 4,  40,  1.2, 5.1,   0.6,    0.00, 0.00, 10
2016, 12, 22, 4,  50,  1.0, 5.1,   1.2,    0.00, 0.00, 10
2016, 12, 22, 5,  00,  1.1, 5.0,   1.2,    0.00, 0.00, 10
2016, 12, 22, 5,  10,  0.9, 5.0,   1.2,    0.00, 0.00, 10
2016, 12, 22, 5,  20,  0.8, 5.0,   1.0,    0.00, 0.00, 10
2016, 12, 22, 5,  30,  0.7, 5.0,   1.0,    0.00, 0.00, 10
2016, 12, 22, 5,  40,  0.5, 5.0,   0.9,    0.00, 0.00, 10
2016, 12, 22, 5,  50,  0.6, 5.0,   0.6,    0.00, 0.00, 10
2016, 12, 22, 6,  00,  0.7, 4.9,   0.6,    0.00, 0.00, 10
2016, 12, 22, 6,  10,  0.6, 4.9,   0.7,    0.00, 0.00, 10
2016, 12, 22, 6,  20,  0.6, 4.9,   0.7,    0.00, 0.00, 10
2016, 12, 22, 6,  30,  0.6, 4.9,   1.1,    0.00, 0.00, 10
2016, 12, 22, 6,  40,  0.4, 4.9,   1.3,    0.00, 0.00, 10
2016, 12, 22, 6,  50,  0.4, 4.9,   1.1,    0.00, 0.00, 10
2016, 12, 22, 7,  00,  0.6, 5.1,   0.7,    0.00, 0.00, 10
2016, 12, 22, 7,  10,  0.6, 5.1,   1.3,    0.00, 0.00, 10
2016, 12, 22, 7,  20,  0.6, 5.1,   1.0,    0.00, 0.00, 10
2016, 12, 22, 7,  30,  0.5, 5.1,   1.1,    0.00, 0.00, 10
2016, 12, 22, 7,  40,  0.7, 5.1,   0.6,    0.00, 0.00, 10
2016, 12, 22, 7,  50,  0.9, 5.1,   0.8,    0.00, 0.00, 10
2016, 12, 22, 8,  00,  1.0, 4.9,   0.9,    0.02, 0.00, 10
2016, 12, 22, 8,  10,  1.0, 4.9,   1.5,    0.02, 0.00, 10
2016, 12, 22, 8,  20,  1.0, 4.9,   2.2,    0.02, 0.00, 10
2016, 12, 22, 8,  30,  0.9, 4.9,   2.5,    0.02, 0.00, 10
2016, 12, 22, 8,  40,  0.7, 4.9,   3.0,    0.02, 0.00, 10
2016, 12, 22, 8,  50,  0.7, 4.9,   3.5,    0.02, 0.00, 10
2016, 12, 22, 9,  00,  0.9, 4.6,   2.7,    0.08, 0.00, 10
2016, 12, 22, 9,  10,  1.0, 4.6,   2.9,    0.08, 0.00, 10
2016, 12, 22, 9,  20,  1.0, 4.6,   2.2,    0.08, 0.00, 10
2016, 12, 22, 9,  30,  0.9, 4.6,   2.3,    0.08, 0.00, 10
2016, 12, 22, 9,  40,  0.9, 4.6,   2.6,    0.08, 0.00, 10
2016, 12, 22, 9,  50,  0.9, 4.6,   3.1,    0.08, 0.00, 10
2016, 12, 22, 10, 00,  0.9, 4.6,   2.5,    0.11, 0.00, 10
2016, 12, 22, 10, 10,  0.8, 4.6,   2.1,    0.11, 0.00, 10
2016, 12, 22, 10, 20,  0.8, 4.6,   2.5,    0.11, 0.00, 10
2016, 12, 22, 10, 30,  0.9, 4.6,   2.5,    0.11, 0.00, 10
2016, 12, 22, 10, 40,  0.9, 4.6,   3.5,    0.11, 0.50, 10
